104,2,17,y,n,n,y,n,17,1,52,853,15
104,4,37,y,n,n,y,2,17,1,52,855,15
104,4,36,y,n,y,y,1,17,1,52,855,15
104,4,33,y,y,n,n,0,17,0,52,173,14
104,2,47,y,n,y,y,n,17,0,52,173,14
104,4,14,y,n,n,y,3,17,0,40,409,13
104,4,39,y,y,n,n,3,17,1,48,206,12
104,4,17,y,n,n,y,1,17,1,52,853,15
104,4,46,y,y,y,n,3,17,10,7,24,4
104,4,13,y,y,n,n,0,17,0,50,199,14
104,2,8,y,y,y,y,n,17,10,3,14,2
104,2,45,y,y,n,y,n,17,1,50,175,14
104,0,10,y,n,n,n,n,17,1,30,17,4
104,2,13,y,y,y,y,n,17,10,2,14,2
104,4,34,y,y,n,n,2,17,1,52,92,9
104,2,42,y,y,y,y,n,17,10,1,14,2
104,4,5,y,y,n,y,0,17,0,52,87,9
104,4,30,y,n,n,n,2,17,0,51,229,14
104,4,39,y,y,y,y,2,17,10,1,14,2
104,3,43,n,n,n,n,3,17,1,39,29,4
104,3,48,n,n,n,n,2,17,1,22,23,4
104,3,20,n,n,n,y,1,17,10,17,17,4
104,4,10,y,n,y,n,3,17,0,40,113,12
104,3,18,n,n,n,n,0,17,0,17,31,4
104,4,5,y,n,y,y,0,17,0,17,31,4
104,4,49,y,n,y,n,2,17,10,0,11,3
104,4,9,y,n,y,y,3,17,10,0,11,3
104,2,3,y,n,y,y,n,17,10,0,11,3
104,4,46,y,y,y,y,3,17,10,4,14,2
104,4,49,y,y,n,y,3,17,1,50,71,8
104,3,41,n,n,n,n,2,17,0,51,27,4
104,0,22,y,n,n,n,n,17,10,15,11,3
104,4,44,y,y,y,y,2,17,10,1,14,2
104,2,32,y,n,y,y,n,17,10,1,14,2
104,4,47,y,n,y,y,3,17,10,1,14,2
104,3,26,n,n,n,y,2,17,10,2,11,3
104,4,3,y,n,y,n,0,17,10,7,11,3
104,4,33,y,y,n,y,0,17,0,51,450,13
104,3,11,n,n,n,y,3,17,10,51,31,4
104,4,40,y,y,y,y,1,17,10,2,14,2
104,4,40,y,n,n,n,0,17,0,52,185,14
104,4,1,y,n,n,y,2,17,2,52,623,13
104,2,23,y,y,n,y,n,17,1,42,79,7
104,3,5,n,n,n,y,3,17,10,14,31,4
104,4,23,y,n,n,n,2,17,0,52,177,12
104,2,15,y,n,n,n,n,17,0,49,199,12
104,4,26,y,n,y,y,0,17,0,49,199,12
104,0,32,y,n,n,n,n,17,0,40,27,4
104,3,46,n,n,n,n,0,17,0,36,25,4
104,3,5,n,n,n,n,1,17,10,12,11,3
104,2,40,y,n,n,n,n,17,0,52,185,14
104,4,45,y,y,n,n,3,17,0,40,63,9
104,4,15,y,y,y,n,1,17,10,4,15,3
104,4,29,y,n,y,y,0,17,10,4,15,3
104,3,26,n,n,n,n,1,17,10,8,11,3
104,0,12,y,n,n,n,n,17,0,11,23,4
104,4,14,y,n,y,y,1,17,0,11,23,4
104,4,27,y,y,y,n,2,17,10,2,15,3
104,4,28,y,y,n,n,2,17,0,52,140,8
104,3,31,n,n,n,y,3,17,0,19,27,4
104,4,47,y,n,n,n,3,17,0,40,145,11
104,4,33,y,y,y,y,2,17,10,2,14,2
104,3,49,n,n,n,y,2,17,1,25,19,4
104,4,20,y,y,y,y,1,17,10,1,14,2
104,4,21,y,y,y,y,2,17,10,2,14,2
104,4,47,y,y,y,n,2,17,0,47,114,10
104,4,41,y,n,n,y,2,17,1,51,435,13
104,3,23,n,n,n,y,3,17,1,40,29,4
104,3,14,n,n,n,n,2,17,2,31,29,4
104,2,39,y,n,y,n,n,17,10,3,11,3
104,4,45,y,y,n,y,0,17,1,50,175,14
104,4,22,y,y,n,y,2,17,10,12,14,2
104,4,40,y,y,y,y,3,17,10,4,14,2
104,4,21,y,y,n,n,0,17,0,52,361,14
104,4,19,y,n,y,y,0,17,0,52,361,14
104,2,40,y,n,y,n,n,17,10,5,11,3
104,4,36,y,y,y,n,1,17,10,20,26,6
104,4,36,y,n,n,n,1,17,0,52,205,13
104,4,47,y,n,y,n,1,17,0,52,213,14
104,4,27,y,n,n,n,3,17,0,40,127,10
104,4,43,y,n,y,y,3,17,0,40,127,10
104,4,36,y,y,n,y,3,17,1,50,83,15
104,4,29,y,y,y,n,2,17,0,52,134,11
104,3,27,n,n,n,y,2,17,10,4,11,3
104,3,11,n,n,n,n,2,17,10,23,17,4
104,3,13,n,n,n,y,1,17,10,43,27,4
104,2,3,y,y,n,n,n,17,1,6,42,4
104,4,28,y,y,y,y,2,17,10,1,14,2
104,4,6,y,n,n,y,1,17,1,33,123,9
104,2,10,y,n,y,y,n,17,1,33,123,9
104,4,25,y,n,n,y,3,17,1,40,391,13
104,4,1,y,y,n,n,3,17,0,51,132,10
104,4,36,y,n,y,n,2,17,10,4,11,3
104,2,41,y,y,n,y,n,17,0,52,214,14
104,4,5,y,n,n,y,3,17,0,40,459,12
104,4,12,y,n,n,y,0,17,0,39,249,12
104,3,16,n,n,n,y,1,17,0,46,31,4
104,4,45,y,y,n,y,2,17,1,50,175,14
104,0,50,y,y,n,n,n,17,0,51,53,4
104,2,38,y,y,y,n,n,17,2,22,44,9
104,4,38,y,n,n,n,3,17,1,40,107,13
104,4,33,y,n,y,y,1,17,1,40,107,13
104,4,43,y,n,y,n,2,17,10,13,17,4
104,4,5,y,n,y,n,1,17,10,11,11,3
104,2,33,y,y,y,n,n,17,10,8,16,3
104,4,2,y,n,n,y,0,17,2,50,265,10
104,4,36,y,n,n,n,3,17,0,38,47,7
104,4,15,y,y,y,y,2,17,10,2,14,2
104,4,28,y,n,n,y,2,17,2,51,591,13
104,4,10,y,n,n,y,1,17,1,52,817,16
104,4,21,y,y,y,y,1,17,10,2,14,2
104,4,41,y,n,n,n,0,17,0,52,227,13
104,4,17,y,n,y,y,3,17,0,52,227,13
104,3,49,n,n,n,n,0,17,0,37,27,4
104,4,24,y,n,n,n,3,17,0,20,47,8
104,4,4,y,y,y,y,2,17,10,1,14,2
104,4,25,y,n,y,y,1,17,10,1,14,2
104,4,8,y,n,n,y,0,17,0,52,621,14
104,2,1,y,n,y,y,n,17,0,52,621,14
104,4,42,y,y,n,y,1,17,10,22,52,7
104,2,14,y,n,y,n,n,17,10,5,11,3
104,0,35,y,y,n,n,n,17,0,9,26,4
104,2,49,y,n,n,y,n,17,0,52,747,14
104,4,47,y,y,n,y,3,17,2,52,61,10
104,3,25,n,n,n,y,0,17,10,6,19,4
104,4,33,y,n,y,n,0,17,10,7,11,3
104,4,38,y,y,n,y,1,17,1,46,46,6
104,4,15,y,n,y,y,1,17,1,46,46,6
104,4,25,y,y,y,y,3,17,10,2,14,2
104,3,46,n,n,n,n,1,17,0,36,25,4
104,4,21,y,y,y,y,3,17,10,5,18,3
104,2,45,y,y,y,n,n,17,10,10,14,3
104,3,34,n,n,n,y,1,17,10,6,11,3
104,4,9,y,n,y,y,2,17,10,6,11,3
104,3,30,n,n,n,y,1,17,0,21,31,4
104,4,10,y,n,y,y,3,17,0,21,31,4
104,3,17,n,n,n,n,0,17,0,19,29,4
104,3,6,n,n,n,y,2,17,10,15,15,4
104,2,26,y,y,n,n,n,17,10,8,21,4
104,4,2,y,n,n,n,2,17,0,50,187,13
104,4,26,y,n,y,n,0,17,10,3,11,3
104,4,1,y,y,n,y,1,17,0,49,73,11
104,4,1,y,y,y,n,1,17,10,6,26,3
104,4,17,y,y,y,y,1,17,10,1,14,2
104,4,39,y,y,n,n,0,17,0,52,174,11
104,3,35,n,n,n,n,0,17,10,20,17,4
104,0,37,y,y,n,n,n,17,0,52,33,4
104,4,18,y,y,y,n,1,17,10,12,38,6
104,4,23,y,n,n,n,3,17,0,20,53,7
104,4,16,y,n,n,y,1,17,1,52,463,13
104,4,8,y,y,n,y,2,17,10,18,20,4
104,4,33,y,y,y,y,0,17,10,2,14,2
104,4,14,y,y,y,y,3,17,10,4,14,2
104,4,21,y,n,n,y,2,17,0,52,497,15
104,4,22,y,y,y,n,2,17,10,9,31,4
104,2,44,y,y,y,y,n,17,10,1,14,2
104,4,50,y,n,y,n,3,17,10,8,11,3
104,2,27,y,n,n,n,n,17,10,21,11,3
104,4,33,y,n,y,n,3,17,0,52,39,6
104,2,39,y,n,n,n,n,17,10,6,11,3
104,4,25,y,y,n,y,2,17,1,9,20,4
104,4,22,y,n,n,y,2,17,1,52,519,15
104,4,17,y,n,y,y,1,17,1,52,519,15
104,2,4,y,n,y,n,n,17,0,52,105,10
104,4,48,y,n,y,y,3,17,0,52,105,10
104,4,28,y,n,y,n,3,17,0,40,133,12
104,2,35,y,y,n,y,n,17,1,52,60,7
104,2,49,y,y,y,n,n,17,0,52,314,14
104,0,33,y,y,n,n,n,17,1,25,30,4
104,4,32,y,n,y,y,0,17,1,25,30,4
104,4,28,y,n,y,n,1,17,10,13,11,3
104,2,45,y,n,y,y,n,17,10,13,11,3
104,4,36,y,y,y,n,3,17,10,9,30,4
104,0,3,y,n,n,n,n,17,1,20,31,4
104,2,49,y,y,n,y,n,17,0,52,46,5
104,4,18,y,n,n,y,2,17,1,52,963,15
104,4,33,y,y,n,n,3,17,0,45,52,9
104,4,50,y,y,n,y,3,17,0,43,62,6
104,2,31,y,y,y,n,n,17,10,6,28,4
104,4,7,y,n,n,y,0,17,1,46,297,14
104,3,34,n,n,n,y,2,17,0,23,25,4
104,4,27,y,n,y,y,1,17,0,23,25,4
104,3,15,n,n,n,y,2,17,10,16,11,3
104,3,43,n,n,n,y,2,17,10,1,11,3
104,4,26,y,n,n,n,3,17,10,18,27,6
104,4,38,y,y,n,y,3,17,2,50,61,9
104,4,4,y,y,y,y,0,17,10,1,14,2
104,3,45,n,n,n,y,0,17,2,11,17,4
104,4,21,y,n,n,n,3,17,2,20,25,5
104,2,36,y,y,y,n,n,17,10,6,24,4
104,0,17,y,y,n,n,n,17,10,18,15,3
104,4,45,y,n,n,n,1,17,0,49,125,13
104,4,15,y,n,n,n,1,17,0,49,199,12
104,4,9,y,n,y,y,1,17,0,49,199,12
104,0,47,y,y,n,n,n,17,2,14,24,4
104,4,8,y,y,n,n,3,17,0,52,82,14
104,4,6,y,n,y,y,2,17,0,52,82,14
104,0,37,y,n,n,n,n,17,1,44,31,4
104,4,26,y,n,y,y,2,17,1,44,31,4
104,4,34,y,n,y,y,3,17,1,44,31,4
104,4,46,y,n,n,n,3,17,10,28,11,3
104,3,47,n,n,n,y,1,17,0,23,31,4
104,4,6,y,y,y,y,0,17,10,3,14,2
104,4,7,y,y,n,n,2,17,0,51,130,12
104,4,24,y,y,y,y,1,17,10,3,14,2
104,4,41,y,y,n,n,3,17,0,52,104,13
104,4,4,y,n,n,n,0,17,10,15,19,4
104,2,25,y,y,y,n,n,17,10,6,22,3
104,3,39,n,n,n,y,3,17,10,10,11,3
104,4,33,y,y,y,n,3,17,0,39,172,10
104,4,20,y,n,n,y,0,17,0,52,681,14
104,3,37,n,n,n,y,1,17,0,48,29,4
104,4,11,y,y,n,n,2,17,0,50,97,12
104,3,45,n,n,n,n,3,17,10,15,21,4
104,2,38,y,n,n,y,n,17,1,36,255,11
104,4,7,y,y,n,y,2,17,1,51,139,11
104,4,36,y,n,n,y,1,17,0,52,519,12
104,4,41,y,n,n,y,3,17,0,40,383,13
104,4,31,y,y,n,y,1,17,10,10,14,2
104,4,34,y,n,y,y,1,17,10,10,14,2
104,4,31,y,y,n,n,1,17,10,23,63,7
104,3,17,n,n,n,y,0,17,10,5,11,3
104,4,19,y,y,n,n,3,17,0,52,255,14
104,4,2,y,y,y,y,0,17,10,2,14,2
104,4,34,y,y,n,y,0,17,0,43,63,8
104,3,1,n,n,n,y,2,17,0,10,21,4
104,4,27,y,y,y,y,1,17,10,1,14,2
104,4,50,y,n,y,y,0,17,10,1,14,2
104,3,10,n,n,n,n,0,17,1,24,27,4
104,3,20,n,n,n,y,2,17,0,22,21,4
104,4,27,y,n,n,n,1,17,10,21,11,3
104,4,28,y,y,y,y,3,17,10,6,14,2
104,4,4,y,y,n,n,2,17,0,52,120,12
104,4,13,y,y,y,y,3,17,10,1,21,3
104,2,43,y,n,n,n,n,17,0,52,289,15
104,4,11,y,y,y,n,3,17,10,13,22,4
104,2,10,y,n,n,y,n,17,1,52,817,16
104,3,19,n,n,n,y,3,17,3,38,31,4
104,3,22,n,n,n,y,3,17,0,25,13,4
104,4,28,y,n,y,n,0,17,10,13,11,3
104,2,23,y,n,y,y,n,17,10,13,11,3
104,2,25,y,y,n,y,n,17,1,9,20,4
104,3,17,n,n,n,y,3,17,0,39,29,4
104,3,7,n,n,n,n,1,17,1,51,31,4
104,4,10,y,n,y,y,0,17,1,51,31,4
104,4,25,y,n,n,y,2,17,0,51,691,15
104,4,31,y,y,y,y,2,17,10,2,14,2
104,4,5,y,y,n,y,2,17,0,52,87,9
104,4,23,y,y,y,n,1,17,0,52,390,13
104,4,37,y,y,n,y,1,17,10,14,14,2
104,4,17,y,n,y,n,1,17,10,9,19,4
104,4,43,y,n,y,y,0,17,10,9,19,4
104,4,44,y,n,y,y,2,17,10,9,19,4
104,0,23,y,y,n,n,n,17,1,49,33,4
104,4,46,y,y,n,y,0,17,10,11,14,2
104,4,13,y,n,n,y,0,17,0,51,533,15
104,2,41,y,n,n,y,n,17,1,51,435,13
104,2,20,y,n,n,n,n,17,0,52,179,13
104,4,30,y,n,y,n,3,17,0,38,75,10
104,0,49,y,n,n,n,n,17,0,51,27,4
104,2,17,y,y,n,y,n,17,10,14,18,4
104,2,5,y,y,y,y,n,17,10,2,20,4
104,4,14,y,y,n,y,2,17,0,50,49,10
104,4,45,y,y,n,y,1,17,1,50,175,14
104,3,1,n,n,n,y,1,17,1,22,25,4
104,2,7,y,n,n,y,n,17,1,46,297,14
104,2,5,y,y,n,y,n,17,0,52,87,9
104,2,32,y,y,y,y,n,17,10,4,14,2
104,3,42,n,n,n,n,3,17,1,18,23,4
104,3,8,n,n,n,n,2,17,10,21,11,3
104,3,14,n,n,n,y,1,17,0,16,27,4
104,2,50,y,n,y,n,n,17,10,10,11,3
104,4,1,y,y,y,y,3,17,10,2,14,2
104,4,45,y,y,y,n,3,17,0,51,102,11
104,3,26,n,n,n,n,0,17,10,8,11,3
104,4,37,y,y,n,y,3,17,1,25,33,4
104,3,18,n,n,n,y,1,17,1,26,31,4
104,4,43,y,y,y,y,2,17,10,1,14,2
104,4,28,y,n,n,n,1,17,0,51,233,11
104,4,32,y,n,n,y,2,17,3,38,263,10
104,4,37,y,y,y,y,3,17,10,1,18,3
104,4,31,y,y,y,n,2,17,10,4,42,4
104,4,42,y,y,n,n,3,17,0,52,242,12
104,4,7,y,y,y,y,0,17,10,3,14,2
104,4,46,y,y,n,y,3,17,10,9,20,3
104,4,44,y,n,y,y,3,17,10,9,20,3
104,4,27,y,y,y,n,1,17,10,2,15,3
104,2,3,y,n,n,y,n,17,1,47,357,12
104,2,6,y,n,y,y,n,17,1,47,357,12
104,4,34,y,n,n,y,1,17,1,52,495,14
104,4,4,y,n,y,y,2,17,1,52,495,14
104,4,40,y,n,y,y,0,17,1,52,495,14
104,3,20,n,n,n,y,0,17,10,17,17,4
104,3,1,n,n,n,n,0,17,1,45,25,4
104,4,8,y,y,n,n,2,17,10,18,88,6
104,4,2,y,n,y,y,2,17,10,18,88,6
104,4,2,y,y,n,n,3,17,0,51,76,15
104,4,8,y,y,n,y,1,17,10,18,20,4
104,4,50,y,y,n,n,0,17,0,52,286,12
104,4,5,y,n,y,y,3,17,0,52,286,12
104,2,7,y,n,n,n,n,17,0,52,233,15
104,4,39,y,n,y,y,1,17,0,52,233,15
104,4,14,y,y,n,n,0,17,0,52,305,13
104,4,43,y,y,y,y,0,17,10,1,14,2
104,4,25,y,n,n,n,0,17,0,52,195,16
104,4,49,y,y,y,y,3,17,10,6,14,2
104,4,25,y,y,y,y,0,17,10,3,14,2
104,0,41,y,y,n,n,n,17,0,50,62,4
104,4,27,y,y,n,y,2,17,10,15,14,2
104,4,23,y,n,y,n,3,17,0,39,105,10
104,4,14,y,n,y,y,2,17,0,39,105,10
104,3,32,n,n,n,y,1,17,1,18,27,4
104,3,3,n,n,n,n,3,17,1,50,27,4
104,4,4,y,y,n,n,1,17,0,52,120,12
104,3,28,n,n,n,y,0,17,1,35,31,4
104,4,4,y,n,n,y,1,17,0,52,527,15
104,4,50,y,n,n,y,3,17,0,40,489,13
104,4,47,y,y,n,y,0,17,2,49,80,9
104,4,28,y,n,n,n,2,17,0,51,233,11
104,4,36,y,n,n,y,0,17,0,52,519,12
104,4,40,y,n,n,n,1,17,0,52,185,14
104,4,1,y,y,n,n,2,17,0,52,108,10
104,2,12,y,y,y,y,n,17,10,1,14,2
104,4,19,y,y,n,y,3,17,0,30,77,7
104,2,27,y,y,n,y,n,17,10,15,14,2
104,4,47,y,y,y,y,1,17,10,3,14,2
104,2,22,y,n,n,n,n,17,0,52,149,11
104,4,9,y,y,n,n,0,17,0,52,211,14
104,4,34,y,n,y,n,2,17,10,4,15,4
104,4,2,y,n,n,y,2,17,2,50,265,10
104,4,46,y,n,y,n,2,17,10,3,11,3
104,2,13,y,y,n,y,n,17,1,48,161,13
104,2,9,y,n,n,n,n,17,0,52,199,13
104,3,18,n,n,n,y,0,17,1,26,31,4
104,3,44,n,n,n,y,3,17,1,51,29,4
104,4,22,y,n,y,y,0,17,1,51,29,4
104,4,49,y,n,y,n,3,17,10,0,11,3
104,4,6,y,n,n,n,1,17,0,52,161,13
104,4,25,y,n,n,y,0,17,0,51,691,15
104,4,45,y,n,n,y,1,17,2,50,463,11
104,4,19,y,n,y,n,1,17,1,52,239,13
104,4,13,y,y,y,n,1,17,0,47,160,11
104,4,45,y,n,y,n,2,17,0,52,195,12
104,0,31,y,n,n,n,n,17,0,27,31,4
104,2,42,y,n,n,y,n,17,1,51,375,14
104,3,22,n,n,n,n,0,17,0,29,31,4
104,4,5,y,y,y,n,2,17,10,7,35,4
104,4,50,y,y,y,n,2,17,10,6,18,3
104,2,10,y,n,n,n,n,17,0,52,189,15
104,4,14,y,n,y,y,3,17,0,52,189,15
104,4,40,y,y,n,y,1,17,0,51,93,11
104,4,37,y,n,y,n,3,17,0,40,55,9
104,2,5,y,y,y,n,n,17,10,7,27,4
104,4,27,y,n,y,n,3,17,10,16,17,4
104,4,27,y,y,y,n,3,17,10,5,15,3
104,4,45,y,n,n,n,0,17,0,49,125,13
104,4,1,y,n,y,y,1,17,0,49,125,13
104,4,48,y,n,y,y,2,17,0,49,125,13
104,4,8,y,n,n,n,2,17,10,4,11,3
104,4,40,y,y,y,y,0,17,10,2,14,2
104,3,7,n,n,n,y,1,17,0,19,29,4
104,4,29,y,y,n,n,0,17,1,51,100,11
104,4,48,y,y,n,y,0,17,10,30,56,7
104,4,23,y,n,y,n,0,17,0,52,155,11
104,2,3,y,n,y,n,n,17,10,4,11,3
104,4,35,y,y,n,y,3,17,0,40,58,9
104,4,46,y,n,y,n,0,17,10,3,11,3
104,2,37,y,y,n,y,n,17,10,14,14,2
104,2,47,y,y,n,n,n,17,1,50,210,13
104,4,2,y,n,y,n,0,17,10,9,11,3
104,3,38,n,n,n,y,2,17,0,10,21,4
104,4,38,y,n,y,y,0,17,0,10,21,4
104,4,42,y,n,n,n,3,17,0,40,67,10
104,4,22,y,n,y,n,1,17,10,7,15,4
104,2,47,y,n,y,n,n,17,0,52,225,15
104,2,28,y,y,y,y,n,17,10,1,14,2
104,2,16,y,n,y,n,n,17,10,11,11,3
104,4,15,y,y,n,y,1,17,10,19,14,2
104,4,2,y,y,y,n,1,17,0,52,415,13
104,4,28,y,n,y,y,1,17,0,52,415,13
104,4,7,y,y,n,y,0,17,1,51,139,11
104,4,18,y,n,y,y,2,17,1,51,139,11
104,4,31,y,y,n,n,0,17,10,23,63,7
104,4,31,y,y,y,n,1,17,10,4,42,4
104,4,17,y,y,n,y,1,17,10,14,18,4
104,4,8,y,n,n,y,1,17,0,52,621,14
104,4,24,y,y,n,y,2,17,10,16,14,2
104,4,49,y,n,n,n,3,17,0,40,63,6
104,4,1,y,y,n,y,0,17,0,49,73,11
104,3,17,n,n,n,n,2,17,0,26,29,4
104,2,7,y,y,y,y,n,17,10,3,14,2
104,4,30,y,y,n,y,3,17,0,47,77,7
104,3,19,n,n,n,n,0,17,0,21,25,4
104,4,13,y,n,n,y,2,17,0,51,533,15
104,3,3,n,n,n,y,1,17,2,41,23,4
104,4,41,y,n,y,n,0,17,10,8,11,3
104,4,4,y,n,y,n,1,17,10,3,11,3
104,4,21,y,n,n,n,2,17,10,25,15,4
104,4,12,y,y,n,y,3,17,0,48,101,10
104,4,2,y,y,y,n,3,17,0,52,162,16
104,2,34,y,n,y,y,n,17,0,52,162,16
104,2,18,y,y,n,y,n,17,10,16,14,2
104,4,15,y,n,y,y,0,17,10,16,14,2
104,4,9,y,y,y,n,1,17,0,48,126,11
104,4,41,y,y,y,n,2,17,10,7,40,5
104,4,45,y,y,y,n,1,17,10,16,75,7
104,4,10,y,y,y,n,3,17,10,7,18,3
104,4,26,y,y,y,n,1,17,10,3,42,4
104,4,33,y,y,y,y,1,17,10,2,14,2
104,2,8,y,y,y,n,n,17,10,5,12,3
104,2,29,y,y,n,n,n,17,1,51,100,11
104,3,11,n,n,n,n,1,17,10,16,17,4
104,4,36,y,n,y,n,0,17,10,4,11,3
104,2,47,y,n,n,n,n,17,0,52,257,13
104,4,28,y,n,y,y,3,17,0,52,257,13
104,4,17,y,y,n,y,3,17,10,11,20,4
104,4,14,y,y,n,y,1,17,0,50,49,10
104,4,28,y,n,y,y,2,17,0,50,49,10
104,2,41,y,y,n,n,n,17,0,52,183,13
104,4,3,y,y,n,y,0,17,10,31,121,7
104,4,38,y,n,n,y,0,17,1,36,255,11
104,4,31,y,n,n,n,1,17,0,52,125,13
104,4,41,y,y,n,n,1,17,0,52,183,13
104,4,30,y,y,y,y,2,17,10,3,14,2
104,4,40,y,n,y,n,0,17,10,2,11,3
104,2,49,y,y,y,y,n,17,10,2,14,2
104,2,42,y,y,n,y,n,17,10,22,52,7
104,4,12,y,n,y,n,1,17,0,48,157,12
104,4,13,y,n,y,n,2,17,0,52,177,13
104,4,17,y,n,n,y,0,17,1,52,853,15
104,0,23,y,n,n,n,n,17,1,17,21,4
104,4,3,y,n,y,y,1,17,1,17,21,4
104,4,34,y,n,n,n,2,17,0,52,173,13
104,4,44,y,n,n,n,2,17,0,52,153,15
104,3,14,n,n,n,n,3,17,0,38,23,4
104,4,7,y,y,y,y,3,17,10,4,14,2
104,4,15,y,n,y,y,3,17,10,4,14,2
104,2,27,y,n,n,y,n,17,1,52,515,13
104,4,35,y,n,y,n,1,17,10,22,57,7
104,4,34,y,n,y,n,0,17,10,4,15,4
104,2,37,y,n,n,n,n,17,0,49,133,12
104,0,48,y,n,n,n,n,17,10,22,23,4
104,4,25,y,y,n,y,3,17,10,12,18,3
104,4,7,y,y,y,n,1,17,0,52,594,16
104,2,39,y,n,n,y,n,17,1,52,507,14
104,2,26,y,n,y,n,n,17,10,1,15,4
104,4,7,y,y,y,y,1,17,10,3,14,2
104,4,21,y,n,y,y,2,17,10,3,14,2
104,4,16,y,y,n,y,1,17,1,46,109,10
104,4,3,y,y,y,n,3,17,0,52,195,12
104,4,19,y,n,n,n,1,17,0,52,417,15
104,3,26,n,n,n,n,3,17,10,39,19,4
104,3,37,n,n,n,n,3,17,0,16,23,4
104,4,22,y,n,n,n,2,17,0,52,149,11
104,2,17,y,n,n,n,n,17,10,19,23,5
104,4,36,y,y,y,y,1,17,10,2,18,3
104,4,43,y,n,n,n,0,17,0,52,289,15
104,4,14,y,y,n,n,2,17,0,52,305,13
104,3,9,n,n,n,y,2,17,10,2,11,3
104,3,45,n,n,n,y,2,17,0,19,21,4
104,4,20,y,n,n,y,3,17,0,40,407,13
104,3,44,n,n,n,y,1,17,1,37,29,4
104,4,12,y,y,y,n,0,17,0,52,208,13
104,4,18,y,y,n,y,3,17,2,40,161,9
104,4,16,y,y,y,n,0,17,10,10,15,3
104,4,27,y,y,n,n,3,17,10,6,34,4
104,3,13,n,n,n,n,1,17,0,21,23,4
104,2,36,y,n,y,y,n,17,0,21,23,4
104,4,43,y,y,y,n,1,17,0,51,121,10
104,4,20,y,y,y,y,2,17,10,1,14,2
104,4,11,y,n,y,n,3,17,10,17,49,6
104,4,3,y,n,y,y,0,17,10,17,49,6
104,2,31,y,n,y,y,n,17,10,17,49,6
104,4,46,y,n,n,n,2,17,10,15,21,5
104,2,37,y,n,y,n,n,17,10,9,11,3
104,2,11,y,n,y,y,n,17,10,9,11,3
104,2,5,y,y,n,n,n,17,0,18,28,6
104,4,18,y,y,y,n,3,17,10,6,30,4
104,2,16,y,y,y,y,n,17,10,2,14,2
